Date,Price,Open,High,Low,Vol.,Change %,Year,Month,MA7,MA30,Daily_Return
2021-03-18,38914.84,38706.13,38930.82,38706.13,1470000000.0,0.54,2021,3,38741.602857142854,39880.86666666667,0.5392169147367509
2021-03-19,38382.39,38923.84,39053.85,38309.63,290620000.0,-1.37,2021,3,38663.194285714286,39769.97666666667,-1.3682440940268492
2021-03-22,38722.87,38392.58,38722.87,38379.19,277240000.0,0.89,2021,3,38665.33714285714,39675.177,0.887073473017197
2021-03-23,38704.97,38722.87,38952.06,38696.85,410380000.0,-0.05,2021,3,38673.40714285714,39581.670666666665,-0.04622591249048291
2021-03-24,39085.78,38707.78,39110.55,38695.24,361840000.0,0.98,2021,3,38748.25571428571,39527.99633333333,0.9838788145295041
2021-03-25,39293.14,39085.78,39293.14,39085.78,228690000.0,0.53,2021,3,38830.01714285714,39470.62433333333,0.530525423824213
2021-03-26,39216.7,39291.89,39292.69,39156.01,250910000.0,-0.19,2021,3,38902.955714285716,39429.852666666666,-0.19453777427815844
2021-03-29,39493.37,39216.2,39523.05,39205.53,522140000.0,0.71,2021,3,38985.60285714286,39393.854666666666,0.7054902630767135
2021-03-30,39267.11,39498.99,39572.26,39247.36,336130000.0,-0.57,2021,3,39111.991428571426,39352.94666666666,-0.5729062878149005
2021-03-31,39045.13,39267.11,39271.46,39014.82,347170000.0,-0.57,2021,3,39158.02857142857,39305.606999999996,-0.5653077091744341
2021-04-01,38930.68,39053.44,39053.44,38881.17,239420000.0,-0.29,2021,4,39190.27285714286,39262.89000000001,-0.2931223432986352
2021-04-06,38766.61,38917.02,38928.89,38740.85,224590000.0,-0.42,2021,4,39144.677142857145,39215.55366666666,-0.42144139275245296
2021-04-07,38774.03,38766.61,38785.59,38596.16,356460000.0,0.02,2021,4,39070.51857142857,39169.551666666666,0.0191401827500437
2021-04-08,38876.25,38774.03,38889.35,38749.95,145320000.0,0.26,2021,4,39021.88285714285,39126.598,0.263630063730802
2021-04-09,38866.39,38799.83,38895.88,38715.16,160650000.0,-0.03,2021,4,38932.31428571429,39081.43433333332,-0.02536252853606591
2021-04-12,38712.55,38866.39,38874.45,38712.55,194020000.0,-0.4,2021,4,38853.09142857143,39035.336333333325,-0.3958175688557608
2021-04-13,38601.83,38715.37,38751.16,38586.28,208720000.0,-0.29,2021,4,38789.76285714285,38995.401,-0.28600544267944894
2021-04-14,38636.15,38601.83,38636.15,38578.27,278040000.0,0.09,2021,4,38747.68714285714,38952.21833333333,0.08890770204417198
2021-04-15,38571.89,38646.59,38647.14,38570.87,319430000.0,-0.17,2021,4,38719.87,38914.694,-0.16632091965685936
2021-04-16,38808.01,38571.98,38808.01,38540.66,262459999.99999997,0.61,2021,4,38724.724285714285,38890.89233333334,0.6121556397677308
2021-04-19,38854.73,38816.45,38857.73,38806.28,508630000.0,0.12,2021,4,38721.65,38873.89433333334,0.120387517937659
2021-04-20,39015.58,38848.02,39026.75,38841.84,339010000.0,0.41,2021,4,38742.962857142855,38863.36,0.4139779120843068
2021-04-21,39128.34,39015.58,39138.66,38975.68,239250000.0,0.29,2021,4,38802.361428571436,38854.418999999994,0.289012748240558
2021-04-22,39131.8,39128.34,39151.08,39099.93,228110000.0,0.01,2021,4,38878.07142857143,38869.25066666667,0.008842695601218864
2021-04-23,39301.82,39131.8,39303.64,39125.9,286970000.0,0.43,2021,4,38973.16714285715,38881.603,0.43448039701725616
2021-04-26,39319.75,39301.82,39332.42,39256.36,329740000.0,0.05,2021,4,39080.00428571429,38901.998999999996,0.04562129692722294
2021-04-27,39308.23,39318.52,39327.41,39272.01,252570000.0,-0.03,2021,4,39151.46428571428,38923.990666666665,-0.029298253422249676
2021-04-28,39306.65,39305.48,39338.82,39268.19,259510000.0,0.0,2021,4,39216.024285714295,38948.81766666667,-0.004019514488451392
2021-04-29,39460.65,38781.48,39468.34,38738.06,270680000.0,0.39,2021,4,39279.60571428571,38973.47900000001,0.39179121090198166
2021-04-30,39840.28,39450.91,39840.28,39356.83,328340000.0,0.96,2021,4,39381.311428571425,39011.284,0.9620470012531301
2021-05-04,39801.78,39834.42,39875.66,39783.59,426510000.0,-0.1,2021,5,39477.02285714286,39040.848666666665,-0.09663586701700311
2021-05-05,39456.64,39801.78,39805.18,39456.64,349560000.0,-0.87,2021,5,39499.14,39076.657,-0.8671471476903836
2021-05-06,39114.73,39433.81,39450.68,39037.63,402510000.0,-0.87,2021,5,39469.851428571434,39089.719000000005,-0.8665461630792626
2021-05-07,39198.75,39114.73,39199.15,39109.37,238930000.0,0.21,2021,5,39454.21142857143,39106.17833333334,0.21480398816506874
2021-05-10,39312.74,39198.75,39409.17,39198.75,324190000.0,0.29,2021,5,39455.08142857143,39113.74366666667,0.2908000892885454
2021-05-11,39382.96,39312.86,39436.28,39280.91,295870000.0,0.18,2021,5,39443.98285714286,39116.73766666666,0.17861894134065803
2021-05-14,39494.7,39382.96,39494.7,39377.01,219550000.0,0.28,2021,5,39394.614285714284,39126.00433333333,0.28372676914076855
2021-05-17,39307.19,39483.51,39483.51,39303.31,357450000.0,-0.47,2021,5,39323.95857142857,39119.79833333334,-0.4747725644200229
2021-05-18,39023.28,39306.47,39308.06,38850.57,204650000.0,-0.72,2021,5,39262.049999999996,39111.670666666665,-0.7222851595344304
2021-05-19,38446.09,39022.52,39105.55,38416.5,153640000.0,-1.48,2021,5,39166.530000000006,39091.70266666667,-1.479091455151904
2021-05-20,38328.13,38445.09,38453.56,38284.56,156990000.0,-0.31,2021,5,39042.15571428572,39071.617666666665,-0.3068192370147327
2021-05-21,38324.07,38328.13,38331.63,38282.64,174270000.0,-0.01,2021,5,38900.91714285714,39056.86633333333,-0.010592742197435001
2021-05-24,38341.66,38324.07,38382.35,38324.07,141090000.0,0.05,2021,5,38752.159999999996,39042.454000000005,0.0458980478847959
2021-05-25,38256.76,38287.58,38288.39,38246.33,250200000.0,-0.22,2021,5,38575.311428571425,39021.80433333334,-0.22143016238733715
2021-05-26,38233.68,38256.76,38271.94,38226.89,203090000.0,-0.06,2021,5,38421.95285714285,39000.71400000001,-0.060329207178033695
2021-05-27,38056.21,38233.68,38300.48,38056.21,214170000.0,-0.46,2021,5,38283.8,38978.836,-0.46417190288772225
2021-05-28,38256.99,38044.58,38257.1,37563.79,228660000.0,0.53,2021,5,38256.78571428572,38967.34133333333,0.5275880073186467
2021-05-31,38437.88,38256.24,38441.83,38256.24,201860000.0,0.47,2021,5,38272.46428571428,38960.73233333334,0.47282862556621286
2021-06-01,38414.37,38437.88,38457.39,38395.37,274850000.0,-0.06,2021,6,38285.364285714284,38955.48166666667,-0.06116362296774147
2021-06-02,38482.52,38414.37,38488.3,38370.69,156910000.0,0.18,2021,6,38305.48714285714,38944.632,0.17740756909456756
2021-06-03,38551.06,38482.52,38551.06,38438.16,249690000.0,0.18,2021,6,38347.52999999999,38934.509666666665,0.17810683915711056
2021-06-04,38726.1,38548.24,38726.1,38529.7,199060000.0,0.45,2021,6,38417.875714285714,38924.86033333333,0.45404717795050065
2021-06-07,38688.98,38726.1,38726.1,38669.01,210650000.0,-0.1,2021,6,38508.27142857143,38910.215,-0.09585266783899149
2021-06-08,38881.7,38686.4,38881.7,38661.48,218510000.0,0.5,2021,6,38597.51571428571,38901.878333333334,0.498126339851801
2021-06-09,39170.95,38881.7,39177.51,38881.7,181490000.0,0.74,2021,6,38702.24,38897.515999999996,0.7439232338092294
2021-06-10,39210.1,39170.95,39210.1,39159.5,158360000.0,0.1,2021,6,38815.91571428572,38893.861,0.09994651648734809
2021-06-11,39157.29,39210.1,39262.71,39130.07,289070000.0,-0.13,2021,6,38912.311428571425,38888.829666666665,-0.13468468583348603
2021-06-15,38501.03,39156.28,39168.59,38491.86,284620000.0,-1.68,2021,6,38905.16428571428,38861.975666666665,-1.6759586784478753
2021-06-16,38557.11,38507.29,38557.23,38455.41,296460000.0,0.15,2021,6,38881.02285714286,38831.85766666666,0.1456584408261241
2021-06-17,38614.45,38570.72,38624.53,38570.72,157740000.0,0.15,2021,6,38870.375714285714,38790.996666666666,0.14871446537356725
2021-06-18,38641.33,38615.11,38648.91,38607.39,220610000.0,0.07,2021,6,38836.037142857145,38752.31500000001,0.06961124656703621
2021-06-21,38678.48,38648.91,38678.48,38623.99,209210000.0,0.1,2021,6,38765.68428571429,38726.37633333333,0.09614058315281504
2021-06-22,37847.07,38545.3,38545.3,37831.2,218270000.0,-2.15,2021,6,38570.96571428572,38684.121,-2.1495415538563156
2021-06-23,37804.46,37847.07,37851.38,37804.46,208360000.0,-0.11,2021,6,38377.70428571429,38637.64466666666,-0.11258467300110375
2021-06-24,37941.85,37804.46,37965.04,37800.89,149400000.0,0.36,2021,6,38297.82142857143,38591.948333333334,0.3634227284293967
2021-06-25,37653.12,37954.35,38036.47,37639.93,191230000.0,-0.76,2021,6,38168.68,38534.287000000004,-0.7609802895746975
2021-06-28,37656.68,37658.26,37671.53,37634.8,157730000.0,0.01,2021,6,38031.85571428571,38473.01966666667,0.009454727788815731
2021-06-29,37612.72,37585.25,37612.72,37555.3,215990000.0,-0.12,2021,6,37884.91142857143,38416.53733333333,-0.11673891591079677
2021-06-30,37907.28,37640.75,37907.42,37640.75,213700000.0,0.78,2021,6,37774.74,38379.33733333334,0.7831393209531079
2021-07-01,37898.59,37907.43,37911.82,37892.2,205450000.0,-0.02,2021,7,37782.1,38361.08733333334,-0.02292435648245661
2021-07-02,38219.88,37898.56,38219.88,37890.5,194570000.0,0.85,2021,7,37841.44571428571,38357.479,0.8477624101582704
2021-07-05,38224.74,38212.01,38243.0,38189.99,270280000.0,0.01,2021,7,37881.85857142857,38354.168,0.01271589549731722
2021-07-06,38413.33,38220.01,38416.78,38220.01,274470000.0,0.49,2021,7,37990.46,38356.557,0.49337157034947676
2021-07-07,38478.26,38421.6,38497.97,38403.3,280260000.0,0.17,2021,7,38107.82857142857,38363.94033333333,0.16902986541391662
2021-07-08,38467.64,38501.31,38501.31,38425.98,220160000.0,-0.03,2021,7,38229.96,38371.738999999994,-0.027600000623739795
2021-07-09,37994.19,38468.5,38472.14,37980.21,241840000.0,-1.23,2021,7,38242.375714285714,38369.67166666666,-1.2307747498936705
2021-07-12,37857.89,37994.19,37994.27,37852.03,187240000.0,-0.36,2021,7,38236.561428571425,38356.36833333333,-0.35873905984047383
2021-07-13,37857.24,37857.89,37881.58,37846.94,197270000.0,0.0,2021,7,38184.75571428571,38337.013666666666,-0.0017169472466660451
2021-07-14,37872.55,37857.24,37872.55,37805.95,197230000.0,0.04,2021,7,38134.442857142865,38318.953,0.040441405659796814
2021-07-15,37866.9,37872.55,37889.44,37855.92,159990000.0,-0.01,2021,7,38056.381428571425,38298.43233333333,-0.014918456771462196
2021-07-16,37947.18,37868.05,37954.67,37868.05,266750000.0,0.21,2021,7,37980.51285714285,38278.30299999999,0.2120057358801386
2021-07-19,37952.65,37947.18,37953.35,37912.5,462790000.0,0.01,2021,7,37906.94285714285,38252.52133333334,0.014414773377091628
2021-07-22,38585.52,37952.65,38597.88,37933.38,203110000.0,1.67,2021,7,37991.41857142857,38249.072666666674,1.6675251925754697
2021-07-23,38667.9,38585.52,38667.9,38578.85,230250000.0,0.21,2021,7,38107.13428571429,38241.945999999996,0.21349977919178365
2021-07-26,38849.08,38667.9,38852.1,38662.82,246500000.0,0.47,2021,7,38248.82571428572,38231.217,0.4685540202596927
2021-07-27,38802.15,38849.08,38882.79,38794.38,243070000.0,-0.12,2021,7,38381.625714285714,38217.61866666667,-0.12080080146041894
2021-07-28,38791.03,38813.36,38829.61,38788.73,237450000.0,-0.03,2021,7,38513.64428571429,38205.41,-0.028658205795306646
2021-07-29,38484.82,38791.03,38791.03,38356.43,259970000.00000003,-0.79,2021,7,38590.450000000004,38204.86966666667,-0.7893835250056491
2021-07-30,38547.08,38484.82,38560.99,38484.59,387130000.0,0.16,2021,7,38675.368571428575,38204.535333333326,0.16177807249715404
2021-08-02,38604.72,38547.08,38658.71,38532.78,244280000.0,0.15,2021,8,38678.111428571436,38204.211,0.1495314301368511
2021-08-03,38917.99,38604.72,38927.75,38604.72,231420000.0,0.81,2021,8,38713.83857142857,38213.433,0.8114810831421515
2021-08-04,38927.83,38917.99,38931.12,38894.15,206260000.0,0.03,2021,8,38725.08857142857,38221.74466666666,0.025283936811759666
2021-08-05,38801.51,38927.83,38950.74,38797.27,139780000.0,-0.32,2021,8,38724.99714285714,38253.55933333333,-0.32449792346503914
2021-08-06,38811.11,38803.85,38894.87,38803.85,167680000.0,0.02,2021,8,38727.86571428571,38287.11433333333,0.024741305170850048
2021-08-09,38567.26,38810.75,38837.34,38551.25,194950000.0,-0.63,2021,8,38739.642857142855,38307.96133333333,-0.6282994740423486
2021-08-10,39176.62,38565.04,39198.5,38544.57,224560000.0,1.58,2021,8,38829.57714285714,38358.74466666666,1.5799929785004219
2021-08-11,39448.46,39176.62,39451.5,39176.62,181400000.0,0.69,2021,8,38950.111428571436,38418.47066666666,0.6938832395444017
2021-08-12,39490.06,39448.46,39582.3,39356.59,570200000.0,0.11,2021,8,39031.83571428571,38481.04866666666,0.10545405321271684
2021-08-13,39533.97,39490.06,39534.46,39489.7,188740000.0,0.11,2021,8,39118.427142857145,38535.27166666666,0.11119253807161389
2021-08-16,39508.41,39522.34,39524.53,39474.46,141240000.0,-0.06,2021,8,39219.41285714286,38588.93233333333,-0.06465325895678165
2021-08-17,39550.36,39505.4,39550.36,39257.85,110770000.0,0.11,2021,8,39325.020000000004,38633.28166666666,0.10617992472994331
2021-08-18,39545.67,39550.36,39550.38,39538.29,132080000.00000001,-0.01,2021,8,39464.79285714286,38677.31266666667,-0.011858299140643513
2021-08-19,39670.29,39539.65,39670.29,39462.39,201840000.0,0.32,2021,8,39535.317142857144,38719.211333333325,0.31512931757131657
2021-08-20,39483.08,39666.88,39678.04,39472.65,280570000.0,-0.47,2021,8,39540.26285714285,38752.70533333333,-0.4719148763470016
2021-08-23,39434.69,39483.15,39494.93,39424.95,210930000.0,-0.12,2021,8,39532.352857142854,38784.94033333333,-0.12255882773076765
2021-08-24,39460.68,39434.69,39466.71,39429.68,196810000.0,0.07,2021,8,39521.88285714285,38833.82333333334,0.06590643922901318
2021-08-25,39450.0,39460.9,39481.65,39438.3,197400000.0,-0.03,2021,8,39513.53857142857,38886.89366666667,-0.02706491626601748
2021-08-26,39477.18,39449.82,39482.35,39449.82,186320000.0,0.07,2021,8,39503.08428571429,38940.89166666667,0.06889733840305112
2021-08-27,39485.65,39477.41,39511.75,39462.4,232850000.0,0.02,2021,8,39494.51,38994.66166666666,0.02145543324016952
2021-08-30,39326.67,39485.65,39534.81,39294.21,301010000.0,-0.4,2021,8,39445.42142857143,39043.320666666674,-0.4026272835827793
2021-08-31,39219.61,39326.67,39334.88,39204.49,425660000.0,-0.27,2021,8,39407.782857142854,39085.735,-0.2722325587190544
2021-09-01,39184.22,39220.18,39233.36,39170.92,169300000.0,-0.09,2021,9,39372.00142857143,39126.78733333333,-0.09023547148989675
2021-09-02,39252.19,39184.18,39252.19,39158.88,262140000.0,0.17,2021,9,39342.217142857146,39149.009666666665,0.17346268472360205
2021-09-03,39261.01,39252.19,39261.01,39220.04,180290000.0,0.02,2021,9,39315.21857142857,39168.780000000006,0.022470083834802423
2021-09-06,39252.98,39261.01,39290.84,39237.81,210950000.0,-0.02,2021,9,39283.19,39182.24333333333,-0.020452861503050812
2021-09-07,39251.29,39252.89,39273.75,39241.54,355940000.0,0.0,2021,9,39249.71,39197.21466666667,-0.004305405602333945
2021-09-08,39204.52,39251.29,39258.21,39195.82,354050000.0,-0.12,2021,9,39232.26,39210.99766666666,-0.11915531948123448
2021-09-09,39201.33,39204.52,39216.34,39177.84,350500000.0,-0.01,2021,9,39229.648571428566,39234.88133333333,-0.008136816877224451
2021-09-10,38921.78,39201.33,39201.33,38887.11,154560000.0,-0.71,2021,9,39192.15714285714,39247.371333333336,-0.7131135601776806
2021-09-13,38915.62,38921.78,38943.24,38911.36,201100000.0,-0.02,2021,9,39144.07571428572,39257.73466666667,-0.015826614301805986
2021-09-14,38920.5,38915.62,38936.99,38897.68,228480000.0,0.01,2021,9,39095.43142857143,39257.81833333333,0.012539951823975493
2021-09-15,38968.34,38920.5,38968.34,38858.01,141370000.0,0.12,2021,9,39054.76857142857,39259.16866666667,0.12291722870980681
2021-09-16,38911.31,38968.34,38968.34,38908.1,130180000.0,-0.15,2021,9,39006.200000000004,39262.82866666667,-0.14634957506529656
2021-09-17,38943.87,38911.31,38943.87,38873.71,155100000.0,0.08,2021,9,38968.96428571428,39267.25399999999,0.08367747063773301
2021-09-20,38906.42,38943.87,38961.46,38900.92,181950000.0,-0.1,2021,9,38926.83428571428,39278.55933333333,-0.09616404327562611
2021-09-21,38873.85,38906.42,38906.82,38849.57,184440000.0,-0.08,2021,9,38919.98714285714,39268.467,-0.0837136904397795
2021-09-22,38852.69,38873.85,38874.92,38846.86,155380000.0,-0.05,2021,9,38910.99714285714,39248.60800000001,-0.05443247838842202
2021-09-23,38874.13,38852.69,38889.58,38848.18,125800000.0,0.06,2021,9,38904.37285714286,39228.077000000005,0.05518279429299611
2021-09-24,38962.28,38874.69,38962.28,38832.05,633520000.0,0.23,2021,9,38903.50714285714,39209.02066666667,0.22675748627687398
2021-09-27,38864.33,38962.28,38965.3,38511.97,139420000.0,-0.25,2021,9,38896.79571428571,39187.55133333334,-0.2513969921678072
2021-09-28,38858.99,38864.33,38864.56,38841.84,526299999.99999994,-0.01,2021,9,38884.67,39164.50566666667,-0.013740105644444167
2021-09-29,39592.29,38858.99,39592.29,38854.32,474370000.0,1.89,2021,9,38982.65142857143,39166.05966666666,1.8870794119970835
2021-09-30,40221.17,39590.91,40221.17,39073.9,282810000.0,1.59,2021,9,39175.125714285714,39184.422333333336,1.5883900628127279
2021-10-04,40243.05,40221.17,40266.46,40221.17,202350000.0,0.05,2021,10,39373.74857142857,39209.75466666667,0.05439921315069096
2021-10-05,40716.66,40243.05,40722.95,40241.49,432990000.0,1.18,2021,10,39636.967142857146,39252.487,1.1768740192405813
2021-10-06,40765.2,40716.66,40883.39,40716.66,400640000.0,0.12,2021,10,39894.52714285714,39295.971,0.11921410056716653
2021-10-07,40829.15,40820.31,40842.93,40764.21,339290000.0,0.16,2021,10,40175.21571428572,39341.94266666667,0.15687400037287524
2021-10-08,40868.36,40829.15,40884.8,40808.72,331040000.0,0.1,2021,10,40462.26857142857,39388.31533333333,0.09603432841487347
2021-10-11,40714.22,40868.36,40877.68,40596.68,191250000.0,-0.38,2021,10,40622.544285714284,39429.26766666667,-0.3771621861019092
2021-10-12,40897.19,40714.0,40914.83,40714.0,563880000.0,0.45,2021,10,40719.118571428575,39481.618333333325,0.4494007253485366
2021-10-13,41051.19,40896.96,41072.67,40896.96,446170000.0,0.38,2021,10,40834.56714285714,39542.671,0.3765539881835478
2021-10-14,41129.98,41051.19,41144.99,41041.35,908050000.0,0.19,2021,10,40893.612857142856,39607.52966666667,0.19193109870871972
2021-10-15,41438.15,41129.98,41438.15,41023.53,728960000.0,0.75,2021,10,40989.74857142857,39680.395,0.7492588131577049
2021-10-18,41144.67,41438.15,41438.93,41125.06,338720000.0,-0.71,2021,10,41034.822857142855,39743.183666666664,-0.7082362508944118
2021-10-20,41249.71,41144.67,41278.17,41083.89,499510000.0,0.26,2021,10,41089.30142857142,39809.74133333333,0.2552943066501667
2021-10-21,41704.11,41249.71,41744.32,41230.41,216180000.0,1.1,2021,10,41230.71428571428,39891.502,1.101583502041592
2021-10-22,41763.26,41704.11,41770.57,41691.69,510180000.0,0.14,2021,10,41354.438571428575,39976.793333333335,0.14183254360302655
2021-10-25,41814.74,41763.26,41868.43,41738.33,674500000.0,0.12,2021,10,41463.51714285714,40063.907,0.12326623927345626
2021-10-26,41814.94,41814.74,41856.59,41744.38,348330000.0,0.0,2021,10,41561.368571428575,40160.34566666667,0.00047830023577333236
2021-10-27,41790.26,41814.94,41814.94,41766.41,284600000.0,-0.06,2021,10,41611.67,40256.166999999994,-0.05902196678986282
2021-10-28,41961.14,41779.27,41975.68,41778.54,558890000.0,0.41,2021,10,41728.30857142858,40357.52166666666,0.40889910711250366
2021-10-29,42038.6,41961.14,42054.18,41950.82,334740000.0,0.18,2021,10,41841.00714285714,40459.86366666667,0.1845993697978665
2021-11-01,41976.79,42038.6,42047.5,41976.79,377930000.0,-0.15,2021,11,41879.96142857143,40562.04633333333,-0.1470315376820297
2021-11-02,42013.39,41977.1,42151.04,41969.42,318910000.0,0.09,2021,11,41915.694285714286,40664.36366666667,0.08719104057266502
2021-11-03,41975.45,42013.39,42042.45,41964.97,292940000.0,-0.09,2021,11,41938.65285714286,40766.664666666664,-0.09030454338486704
2021-11-04,41943.83,41975.45,41985.99,41930.73,160880000.0,-0.08,2021,11,41957.065714285716,40868.99733333334,-0.07532974631598854
2021-11-05,42014.5,41943.83,42014.5,41943.83,277040000.0,0.17,2021,11,41989.1,40974.390999999996,0.16848723638256402
2021-11-08,43246.87,42013.72,43246.87,41976.3,443600000.0,2.93,2021,11,42172.775714285715,41120.149,2.933201632769644
2021-11-09,43730.55,43246.87,43895.46,43245.14,280700000.0,1.12,2021,11,42414.48285714286,41279.09133333333,1.1184161998313513
2021-11-10,43707.3,43730.55,44068.7,43685.97,270680000.0,-0.05,2021,11,42661.69857142858,41440.52366666667,-0.053166493446799024
2021-11-11,43609.06,43707.3,43709.28,43589.26,161300000.0,-0.22,2021,11,42889.65142857143,41598.859333333334,-0.22476794494284968
2021-11-12,43253.01,43549.28,43616.34,43247.79,314850000.0,-0.82,2021,11,43072.159999999996,41720.88333333334,-0.8164587817302116
2021-11-15,43230.34,43253.01,43298.86,43176.42,293430000.0,-0.05,2021,11,43255.94714285714,41821.189,-0.052412537300883244
2021-11-16,43455.82,43230.34,43469.31,43175.64,423820000.0,0.52,2021,11,43461.85,41928.28133333333,0.5215781323949953
2021-11-17,43349.9,43444.2,43495.91,43346.72,264790000.00000003,-0.24,2021,11,43476.56857142857,42016.056,-0.24374180489517006
2021-11-18,43285.97,43355.54,43362.77,43285.03,209640000.0,-0.15,2021,11,43413.05714285715,42100.081666666665,-0.14747438863758067
2021-11-19,43199.27,43285.97,43288.25,43150.47,199520000.0,-0.2,2021,11,43340.48142857143,42179.08566666666,-0.20029584643709297
2021-11-22,43266.27,43199.27,43290.2,43199.27,433590000.0,0.16,2021,11,43291.51142857142,42259.015999999996,0.15509521341448007
2021-11-23,43255.14,43260.13,43285.89,43234.57,217970000.0,-0.03,2021,11,43291.81571428571,42343.71333333334,-0.02572442690345067
2021-11-24,43245.02,43265.36,43302.59,43233.98,243170000.0,-0.02,2021,11,43293.91285714286,42421.97433333333,-0.02339606345049816
2021-11-25,43108.77,43250.34,43250.34,43094.14,266110000.0,-0.32,2021,11,43244.33428571428,42490.560333333335,-0.3150651797594217
2021-11-26,43308.29,43108.77,43334.93,43069.97,305320000.0,0.46,2021,11,43238.39,42563.170666666665,0.46282925724858703
2021-11-29,43270.94,43303.76,43319.46,43248.91,213120000.0,-0.09,2021,11,43236.24285714286,42624.26366666667,-0.08624214902042127
2021-11-30,43248.05,43270.94,43275.21,43200.59,224910000.0,-0.05,2021,11,43243.21142857143,42694.376333333326,-0.05289924369564769
2021-12-01,42463.16,43248.05,43248.3,42463.16,335470000.0,-1.81,2021,12,43128.48142857143,42734.82466666667,-1.8148563923691352
2021-12-02,42247.98,42463.16,42465.57,42241.65,324010000.0,-0.51,2021,12,42984.60142857143,42752.95366666667,-0.5067451409645485
2021-12-03,42167.91,42248.76,42263.97,42137.26,180700000.0,-0.19,2021,12,42830.72857142857,42766.442,-0.18952385415823558
2021-12-06,42008.6,42164.51,42192.71,41980.53,422180000.0,-0.38,2021,12,42673.561428571425,42772.904,-0.3777991368317912
2021-12-07,42018.92,42008.6,42041.37,41927.22,639430000.0,0.02,2021,12,42489.36571428571,42779.70333333333,0.02456639830892282
2021-12-08,42435.16,42018.14,42445.32,42000.96,649760000.0,0.99,2021,12,42369.96857142857,42801.2,0.9906013767131627
2021-12-09,41685.22,42435.16,42446.44,41527.21,473370000.0,-1.77,2021,12,42146.70714285714,42792.00266666667,-1.767260922310654
2021-12-10,41882.97,41685.22,41882.97,41684.07,444930000.0,0.47,2021,12,42063.822857142855,42786.814999999995,0.47438876417109643
2021-12-13,42411.12,41882.97,42582.94,41816.06,229620000.0,1.26,2021,12,42087.12857142858,42801.29266666667,1.2610137246714004
2021-12-14,42317.52,42411.12,42411.12,42301.42,270090000.0,-0.22,2021,12,42108.50142857143,42811.43033333333,-0.22069683611281032
2021-12-15,42357.36,42317.52,42374.92,42294.66,226180000.0,0.09,2021,12,42158.32428571429,42824.16066666667,0.09414540360588308
2021-12-16,42270.23,42357.36,42386.83,42262.85,249430000.0,-0.21,2021,12,42194.22571428572,42835.04066666667,-0.20570214952017052
2021-12-17,42353.31,42270.23,42404.62,42270.23,341680000.0,0.2,2021,12,42182.532857142854,42846.33433333333,0.19654494427874258
2021-12-20,42394.71,42353.31,42464.09,42351.93,142070000.0,0.1,2021,12,42283.88857142858,42817.929000000004,0.09774914876783392
2021-12-21,42388.57,42391.31,42408.73,42377.62,275930000.0,-0.01,2021,12,42356.11714285715,42773.19633333334,-0.01448293902706066
2021-12-22,42244.22,42388.57,42390.74,42240.71,224020000.0,-0.34,2021,12,42332.274285714295,42724.427,-0.34053991441560516
2021-12-23,42230.48,42244.22,42263.82,42207.99,211080000.0,-0.03,2021,12,42319.840000000004,42678.47433333333,-0.03252515965497249
2021-12-24,42262.85,42230.48,42269.66,42217.46,111840000.0,0.08,2021,12,42306.33857142857,42645.469,0.07665079819125786
2021-12-29,41807.1,42262.85,42295.21,41745.37,180150000.0,-1.08,2021,12,42240.177142857145,42598.02766666667,-1.0783702471556023
2021-12-30,41813.27,41807.1,41815.32,41753.53,359960000.0,0.01,2021,12,42163.02857142857,42543.276,0.014758258764646648
2021-12-31,42716.44,41822.29,42725.8,41768.16,455210000.0,2.16,2021,12,42208.99,42522.16066666667,2.1600080548591416
2022-01-04,43026.23,42716.44,43052.31,42651.87,216650000.0,0.73,2022,1,42300.08428571429,42513.50266666667,0.7252242930356534
2022-01-05,43476.75,43026.23,43476.75,42479.57,1240000000.0,1.05,2022,1,42476.159999999996,42522.752,1.0470822100844046
2022-01-06,43607.94,43476.75,43607.94,43145.77,174610000.0,0.3,2022,1,42672.94,42534.140999999996,0.30174748572513455
2022-01-07,43854.42,43605.21,43857.6,43605.21,395150000.0,0.57,2022,1,42900.30714285715,42554.117,0.5652181689848046
2022-01-10,43897.13,43854.42,44345.64,43854.42,310900000.0,0.1,2022,1,43198.88285714285,42575.854,0.09739041127438952
2022-01-11,43859.3,43897.13,44083.08,43855.54,294540000.0,-0.09,2022,1,43491.172857142854,42600.87166666667,-0.08617875473861947
2022-01-12,44608.82,43859.3,44609.24,43858.36,266310000.0,1.71,2022,1,43761.51285714285,42644.222666666676,1.7089192029968503
2022-01-13,44604.74,44608.82,44621.66,44582.61,321750000.0,-0.01,2022,1,43987.014285714286,42688.68266666667,-0.00914617333522827
2022-01-14,44454.67,44604.74,44614.64,44334.33,405730000.0,-0.34,2022,1,44126.717142857146,42728.903333333335,-0.3364440640165167
2022-01-17,44399.66,44454.67,44768.94,44390.49,214310000.0,-0.12,2022,1,44239.82,42793.45333333333,-0.1237440295923764
2022-01-18,44655.89,44402.39,44663.47,44401.63,235230000.0,0.58,2022,1,44354.315714285716,42873.717,0.5770990138212584
2022-01-19,45430.14,44655.89,45430.4,44352.61,252940000.0,1.73,2022,1,44573.317142857144,42982.458,1.7338138373235834
2022-01-20,45890.52,45430.14,45890.52,45395.57,355910000.0,1.01,2022,1,44863.491428571426,43111.85533333333,1.0133801040454582
